Time (s),CO (ppm),Humidity (%r.h.),Temperature (C),Flow rate (mL/min),Heater voltage (V),R1 (MOhm),R2 (MOhm),R3 (MOhm),R4 (MOhm),R5 (MOhm),R6 (MOhm),R7 (MOhm),R8 (MOhm),R9 (MOhm),R10 (MOhm),R11 (MOhm),R12 (MOhm),R13 (MOhm),R14 (MOhm)
498.4620,0.0000,52.8100,26.5800,239.9699,0.2004,39.5577,49.5111,52.1786,25.5887,49.9804,52.8006,53.0601,53.7445,41.4054,64.1416,60.7607,53.7355,52.2052,67.8952
498.7670,0.0000,52.8100,26.5800,240.0135,0.2000,35.7839,45.8525,51.2803,25.5887,47.5412,48.4314,50.8483,54.4724,41.6339,62.3092,62.4980,51.8182,51.5801,68.3837
499.0710,0.0000,52.8100,26.5800,240.0570,0.2000,33.3963,43.5478,48.4112,24.8820,46.0259,46.4788,48.3134,51.9752,43.3882,62.7987,60.3791,51.2086,51.2453,66.2847
499.3760,0.0000,52.8100,26.5800,240.0338,0.2000,30.5230,37.4893,44.6321,24.2122,45.5416,45.2150,46.4664,50.6634,41.8263,61.4312,62.0947,50.3466,50.0533,67.3181
499.6810,0.0000,52.8100,26.5800,239.9484,0.2010,27.8234,32.3820,42.8541,24.0501,43.9021,45.2150,45.4842,51.9752,41.4054,61.9071,59.9272,49.7703,49.2201,66.2847
499.9860,0.0000,52.8100,26.5800,239.8630,0.2000,24.7804,27.7237,42.0161,23.7322,41.7771,43.2939,44.5420,54.8097,42.2556,60.5772,58.3260,49.4614,48.3640,66.8445
500.2900,0.0000,52.8100,26.5800,239.8203,0.2000,21.5074,22.1453,37.7727,23.5061,41.7771,42.1526,44.0850,53.7445,42.6936,58.5052,57.5565,48.9047,48.1178,66.2847
500.5950,0.0000,52.8100,26.5800,239.9149,0.2000,18.2541,16.8855,34.1413,23.1202,41.1962,41.2963,43.1980,49.4150,42.4934,61.4312,58.3260,48.6557,47.2986,65.8253
500.8990,0.0000,52.8100,26.5800,240.0091,0.2000,15.1362,12.7155,29.6033,22.6156,40.0465,41.5264,42.7675,49.7495,40.5881,58.1498,54.9822,48.6557,46.7830,64.8363
501.2040,0.0000,52.8100,26.5800,240.1037,0.2000,12.2522,9.4050,25.6229,22.6808,40.2166,40.6946,42.5746,51.0146,40.1911,55.9066,54.9822,49.2068,45.7841,64.8363
501.5090,0.0000,52.8100,26.5800,240.1374,0.2000,9.8277,6.9848,21.8949,22.6808,39.6770,39.2974,41.9312,51.0146,41.2168,56.9725,56.0760,47.3060,45.3001,63.3641
501.8140,0.0000,52.8100,26.5800,240.1682,0.2000,7.7809,5.2197,18.3914,22.3331,39.3142,38.7509,40.5595,47.0913,41.2168,58.1498,55.6851,47.0726,45.0834,64.3090
502.1180,0.0000,52.8100,26.5800,240.1989,0.2000,6.1808,3.9820,15.2448,21.7156,38.0783,37.8295,40.9475,46.5435,39.0446,55.5168,53.9904,46.2959,44.3616,64.8363
502.4230,0.0000,52.8100,26.5800,240.1834,0.2000,4.8961,3.1537,12.6992,21.9832,38.2635,37.4791,39.8047,50.3742,39.6271,55.1962,53.9904,46.2959,43.2606,62.9436
502.7280,0.0000,52.8100,26.5800,240.1453,0.2000,3.9386,2.5573,10.4103,22.0573,37.9253,36.4650,39.4375,46.8407,37.2693,54.1325,53.9904,45.5874,43.4604,62.4461
503.0320,0.0000,52.8100,26.5800,240.1073,0.2000,3.2115,2.1367,8.4782,21.1416,38.0783,35.5030,39.0769,44.4719,38.1529,52.1786,54.9822,46.0722,43.0232,61.1567
503.3370,0.0000,52.8100,26.5800,240.0558,0.2001,2.6593,1.8305,6.9772,20.9492,37.7433,34.5893,37.5155,44.4719,37.2693,53.4654,54.2965,45.8065,42.5944,61.5540
503.6420,0.0000,52.8100,26.5800,239.9835,0.2000,2.2373,1.6010,5.8197,20.8265,36.6290,32.6257,36.8664,44.7437,37.6116,54.1325,53.9904,45.1125,41.9854,61.1567
503.9460,0.0000,52.8100,26.5800,239.9115,0.2000,1.9151,1.4271,4.8438,20.0563,36.3183,31.3509,36.2388,44.7437,36.4543,49.7792,54.6684,45.5874,41.3568,61.1567
504.2500,0.0000,52.8100,26.5800,239.8550,0.2000,1.6675,1.2929,4.0979,19.6714,36.0127,29.9435,35.4965,43.5025,36.4543,50.0936,51.4357,45.3272,41.7614,59.8429
504.5560,0.0000,52.8100,26.5800,239.9318,0.2000,1.4693,1.1843,3.4990,19.3485,35.7121,28.4490,33.3892,42.1236,35.8154,51.8946,53.3287,43.9463,41.3568,59.8429
504.8610,0.0000,52.8100,26.5800,240.0084,0.2000,1.3139,1.0985,3.0439,18.9335,34.2792,26.5488,32.1219,43.9820,36.1321,52.8143,51.4357,43.9463,40.7817,59.0220
505.1650,0.0000,52.8100,26.5800,240.0847,0.2000,1.1891,1.0256,2.6653,18.2468,32.8155,24.8084,31.4054,42.5736,34.6010,48.6589,51.1056,44.6472,40.7817,59.4670
505.4700,0.0000,52.8100,26.5800,240.0801,0.2000,1.0865,0.9668,2.3655,18.1526,32.8155,22.9292,29.6382,41.2509,34.7350,48.1171,52.6827,43.9463,39.8120,59.0220
505.7740,0.0000,52.8100,26.5800,240.0585,0.2000,1.0028,0.9158,2.1216,17.4309,31.8329,21.4120,27.8671,40.0063,34.6010,49.7792,52.0519,43.5041,40.0160,58.5835
506.0790,0.0000,52.8100,26.5800,240.0369,0.2000,0.9325,0.8732,1.9175,16.6025,29.6094,19.5335,26.6252,40.4129,33.8692,50.3585,50.5111,43.7442,39.6436,59.4670
506.3850,0.0000,52.8100,26.5800,240.0305,0.2000,0.8728,0.8365,1.7527,16.1406,28.8022,18.1544,24.8759,41.2509,33.3149,48.1171,52.3368,43.5041,39.2779,57.7960
506.6890,0.0000,52.8100,26.5800,240.0369,0.2000,0.8221,0.8044,1.6144,15.6316,27.3090,16.7599,23.6750,41.0575,33.7416,46.5604,49.3620,43.5041,38.9187,57.7960
506.9940,0.0000,52.8100,26.5800,240.0433,0.2000,0.7790,0.7769,1.4978,14.8266,25.2606,15.3372,22.0208,38.8330,33.4643,47.3498,49.1079,42.6454,39.2779,57.0291
507.2990,0.0000,52.8100,26.5800,240.0352,0.2000,0.7411,0.7519,1.4013,14.2403,24.0943,14.0202,20.3788,38.8330,33.0444,48.6589,50.8337,42.4548,38.5658,56.2820
507.6030,0.0000,52.8100,26.5800,239.9872,0.2004,0.7081,0.7299,1.3166,13.7013,22.4605,12.8312,19.1342,40.0063,32.9228,46.8361,50.8337,38.4578,37.2148,55.5538
507.9090,0.0000,52.8100,26.5800,239.9388,0.2000,0.6794,0.7114,1.2434,13.1437,20.5585,11.6322,17.6746,42.1236,32.7781,45.8407,48.5579,40.8469,37.3636,54.5271
508.2150,0.0000,52.8100,26.5800,239.8905,0.2006,0.6534,0.6925,1.1798,12.3750,19.5772,10.7496,16.4432,37.9220,32.6584,47.0683,48.5579,41.4176,38.2192,56.2820
508.5200,0.0000,52.8100,26.5800,239.8338,0.2003,0.6303,0.6769,1.1262,11.9129,18.0994,9.9018,15.1558,38.2881,32.0036,47.3498,50.2454,40.4633,37.3636,55.2289
508.8240,0.0000,52.8100,26.5800,239.7773,0.2000,0.6101,0.6631,1.0766,11.2703,16.7117,9.0714,14.0730,39.4289,32.7781,47.3498,49.1079,40.6368,38.2192,59.4670
509.1320,0.0000,52.8100,26.5800,239.7200,0.2000,0.5913,0.6492,1.0307,10.6206,15.4848,8.3298,12.8418,40.8277,32.0036,45.3583,47.7312,40.0868,36.4020,53.1748
509.4370,0.0000,52.8100,26.5800,239.8748,0.2000,0.5745,0.6371,0.9919,10.0371,14.3645,7.7080,11.8532,38.0876,31.5067,46.0632,47.4933,39.8842,35.9529,53.1748
509.7420,0.0000,52.8100,26.5800,240.1127,0.2000,0.5591,0.6257,0.9572,9.5253,13.2263,7.1407,10.9965,38.0876,31.0246,45.5763,48.0198,39.3537,36.7171,55.5538
510.0470,0.0000,52.8100,26.5800,240.3506,0.2000,0.5448,0.6164,0.9261,9.0966,12.3054,6.6371,10.1356,40.6381,31.6407,44.8858,48.5579,40.0868,35.9529,53.4763
510.3520,0.0000,52.8100,26.5800,240.4723,0.2000,0.5318,0.6062,0.8979,8.6656,11.4279,6.1623,9.3187,37.2100,30.9171,44.4228,49.3620,39.5180,36.2605,53.8426
510.6560,0.0000,52.8100,26.5800,240.4459,0.2000,0.5203,0.5974,0.8722,8.0914,10.6154,5.7436,8.6136,36.3407,31.7533,46.5604,47.7312,39.1583,35.4875,53.4763
510.9610,0.0000,52.8100,26.5800,240.4194,0.2000,0.5094,0.5896,0.8486,7.6570,9.7822,5.3630,7.9451,38.8330,31.2639,45.5763,47.2109,39.1583,35.4875,52.8174
511.2660,0.0000,52.8100,26.5800,240.3872,0.2000,0.4990,0.5813,0.8270,7.2800,9.0525,5.0060,7.3622,38.2881,30.0007,44.8858,47.4933,38.9970,35.0600,53.1748
511.5700,0.0000,52.8100,26.5800,240.3252,0.2000,0.4899,0.5736,0.8063,6.7878,8.3271,4.6799,6.8322,37.0203,30.2248,42.6608,46.9780,38.9970,35.4875,52.5231
511.8750,0.0000,52.8100,26.5800,240.2630,0.1992,0.4812,0.5671,0.7879,6.3787,7.7146,4.3951,6.3165,36.0099,30.2248,43.7254,45.9796,38.6464,35.6504,52.8174
512.1800,0.0000,52.8100,26.5800,240.2008,0.2000,0.4730,0.5612,0.7715,6.0493,7.1575,4.1493,5.8390,36.8637,30.7889,45.8407,46.9780,38.3020,34.3355,51.8869
512.4840,0.0000,52.8100,26.5800,240.0972,0.2000,0.4654,0.5545,0.7562,5.7424,6.6345,3.9030,5.4293,37.0203,29.5620,43.0884,47.4933,38.1166,35.3528,55.2289
512.7920,0.0000,52.8100,26.5800,239.9864,0.2000,0.4581,0.5492,0.7397,5.3645,6.1233,3.6750,5.0371,38.8330,29.5620,42.6608,45.7144,36.8090,34.4882,50.0658
513.0990,0.0000,52.8100,26.5800,239.8758,0.2003,0.4516,0.5435,0.7258,5.0546,5.6762,3.4808,4.6902,38.2881,29.2315,43.7254,44.7674,36.6659,33.2540,49.7481
513.4040,0.0000,52.8100,26.5800,239.8358,0.2000,0.4454,0.5382,0.7138,4.7869,5.2607,3.2939,4.3816,37.7252,28.8142,42.2414,45.0218,36.8090,33.3976,51.8869
513.7090,0.0000,52.8100,26.5800,239.8404,0.2000,0.4390,0.5333,0.6963,4.5500,4.9128,3.1302,4.1043,36.1896,28.8142,41.4265,45.7144,36.6659,33.6639,50.0658
514.0140,0.0000,52.8100,26.5800,239.8449,0.2000,0.4336,0.5287,0.6900,4.3113,4.5777,2.9765,3.8414,35.5392,29.0214,42.0161,46.9780,36.6659,33.5181,49.7481
514.3180,0.0000,52.8100,26.5800,239.8680,0.2000,0.4284,0.5241,0.6793,4.0832,4.2692,2.8361,3.6065,35.0520,28.9268,42.4311,46.7015,36.4956,32.9939,50.3336
514.6230,0.0000,52.8100,26.5800,239.9290,0.2000,0.4235,0.5200,0.6688,3.8748,3.9825,2.7114,1.4092,36.5236,28.2094,42.0161,45.7144,27.1601,7.0922,4.5213
514.9280,0.0000,52.8100,26.5800,239.9900,0.2000,0.0664,0.1630,0.1191,0.1406,0.1375,0.1554,0.1242,0.3433,0.1845,0.2479,0.1664,0.1556,0.1362,0.1333
515.2340,0.0000,52.8100,26.5800,240.0476,0.8770,0.0634,0.1498,0.1051,0.1051,0.1079,0.1344,0.1136,0.1215,0.1064,0.1309,0.1210,0.1226,0.1103,0.1138
515.5390,0.0000,52.8100,26.5800,240.0390,0.8921,0.0703,0.1443,0.1051,0.1012,0.1070,0.1286,0.1155,0.1106,0.1014,0.1220,0.1158,0.1181,0.1078,0.1111
515.8440,0.0000,52.8100,26.5800,240.0305,0.8960,0.0753,0.1406,0.1072,0.1005,0.1089,0.1261,0.1178,0.1091,0.1005,0.1208,0.1143,0.1170,0.1076,0.1106
516.1480,0.0000,52.8100,26.5800,240.0220,0.8980,0.0792,0.1393,0.1104,0.1007,0.1112,0.1250,0.1200,0.1088,0.1003,0.1206,0.1136,0.1164,0.1079,0.1103
516.4550,0.0000,52.8100,26.5800,240.0205,0.8984,0.0817,0.1396,0.1136,0.1017,0.1136,0.1252,0.1222,0.1090,0.1003,0.1208,0.1131,0.1162,0.1082,0.1102
516.7600,0.0000,52.8100,26.5800,240.0211,0.8990,0.0839,0.1403,0.1167,0.1027,0.1158,0.1260,0.1244,0.1091,0.1001,0.1208,0.1127,0.1162,0.1082,0.1102
517.0640,0.0000,52.8100,26.5800,240.0217,0.8986,0.0856,0.1415,0.1193,0.1039,0.1177,0.1266,0.1263,0.1091,0.1001,0.1208,0.1124,0.1160,0.1083,0.1100
517.3690,0.0000,52.8100,26.5800,240.0279,0.8990,0.0870,0.1427,0.1217,0.1052,0.1198,0.1274,0.1282,0.1092,0.0999,0.1209,0.1121,0.1159,0.1083,0.1099
517.6740,0.0000,52.8100,26.5800,240.0398,0.8992,0.0884,0.1439,0.1237,0.1061,0.1214,0.1284,0.1298,0.1093,0.1000,0.1209,0.1119,0.1156,0.1083,0.1099
517.9790,0.0000,52.8100,26.5800,240.0517,0.8990,0.0897,0.1450,0.1254,0.1071,0.1229,0.1292,0.1310,0.1093,0.0999,0.1208,0.1117,0.1156,0.1086,0.1099
518.2850,0.0000,52.8100,26.5800,240.0594,0.8999,0.0905,0.1463,0.1271,0.1080,0.1240,0.1300,0.1326,0.1095,0.0999,0.1208,0.1113,0.1155,0.1084,0.1098
518.5890,0.0000,52.8100,26.5800,240.0521,0.9000,0.0915,0.1472,0.1285,0.1089,0.1253,0.1306,0.1335,0.1095,0.0998,0.1208,0.1113,0.1153,0.1084,0.1098
518.8940,0.0000,52.8100,26.5800,240.0448,0.8990,0.0923,0.1481,0.1298,0.1096,0.1265,0.1313,0.1345,0.1097,0.0998,0.1208,0.1110,0.1153,0.1084,0.1098
519.1990,0.0000,52.8100,26.5800,240.0375,0.8990,0.0931,0.1491,0.1309,0.1102,0.1273,0.1318,0.1352,0.1096,0.0998,0.1208,0.1109,0.1151,0.1084,0.1095
519.5040,0.0000,52.8100,26.5800,239.9858,0.8990,0.0939,0.1498,0.1317,0.1108,0.1282,0.1324,0.1359,0.1097,0.0998,0.1206,0.1108,0.1151,0.1086,0.1095
519.8090,0.0000,52.8100,26.5800,239.9312,0.8990,0.0468,0.1212,0.2017,0.1548,0.2440,0.2824,0.4152,0.0816,0.0923,0.1509,0.2674,0.5294,0.9348,1.0772
520.1130,0.0000,52.8100,26.5800,239.8768,0.2154,0.5287,1.4720,2.6639,1.8900,2.6761,3.0724,4.1216,5.4604,5.2571,6.9772,12.2153,15.1786,17.9173,23.2900
520.4180,0.0000,52.8100,26.5800,239.9242,0.2100,3.8854,9.5148,17.1087,10.1302,15.5176,17.2911,21.2242,37.5627,26.0177,45.0994,49.6703,52.1567,45.7841,59.4670
520.7230,0.0000,52.8100,26.5800,240.0252,0.2060,15.6986,31.8970,49.7792,22.7595,41.7771,46.4788,51.4536,57.2171,37.8010,72.6707,66.2834,69.0754,55.1804,71.2524
521.0280,0.0000,52.8100,26.5800,240.1261,0.2040,36.8459,56.5763,72.1267,29.2098,61.6794,67.0156,74.4318,60.6597,40.5881,69.8255,67.3014,73.7047,58.9429,72.4454
521.3320,0.0000,52.8100,26.5800,240.1431,0.2030,52.8418,70.7619,79.2369,31.3339,73.6306,80.6531,82.8830,57.2171,42.0594,69.8255,66.8349,69.5724,56.6272,71.7899
521.6370,0.0000,52.8100,26.5800,240.0201,0.2011,63.1793,80.5097,84.6501,31.3339,74.1951,77.6364,79.0768,55.2200,43.8496,74.5825,67.8697,66.4169,56.2919,70.6179
521.9410,0.0000,52.8100,26.5800,239.8976,0.2010,62.2823,74.3444,76.4748,30.8047,71.2444,76.9817,75.0120,55.9880,42.2556,68.1441,67.3014,64.0377,54.8616,70.6179
522.2460,0.0000,52.8100,26.5800,239.7825,0.2003,60.5615,74.3444,73.8965,30.6869,64.4007,69.2602,70.8143,60.1664,43.3882,65.6318,64.8558,59.2350,54.4839,70.0976
522.5510,0.0000,52.8100,26.5800,239.7440,0.2006,53.7895,65.4927,68.1441,29.4463,60.4399,61.9856,64.5292,53.7445,42.2556,65.6318,66.2834,56.9212,54.8616,69.4831
522.8560,0.0000,52.8100,26.5800,239.7056,0.2005,47.8754,61.8035,61.4312,27.7485,56.1324,58.0183,58.8183,51.9752,44.0625,67.6646,63.9090,54.7785,53.8044,69.4831
523.1600,0.0000,52.8100,26.5800,239.6673,0.2006,43.1138,55.8533,58.1498,26.8327,52.1043,54.1947,54.3932,52.6564,43.5967,67.6646,62.9890,54.0991,52.8453,68.9791
523.4650,0.0000,52.8100,26.5800,239.8252,0.2004,39.0362,49.8203,55.1962,26.3353,49.1574,51.1251,52.4174,54.8097,41.8263,65.0981,62.4980,52.4422,51.8624,66.8445
523.7710,0.0000,52.8100,26.5800,240.0300,0.2008,36.0852,45.8525,49.2128,25.0551,46.7486,47.0137,51.1767,53.0355,41.6339,60.1967,59.4820,52.4422,52.8453,68.9791
524.0750,0.0000,52.8100,26.5800,240.2333,0.2000,32.6299,42.4974,48.1171,24.8820,46.0259,46.4788,48.0199,50.6634,42.4934,61.0401,62.4980,50.3466,50.9695,66.8445
524.3800,0.0000,52.8100,26.5800,240.2451,0.2000,30.3051,37.3412,46.5604,24.3763,44.3527,45.4440,45.9702,51.3110,41.6339,61.9071,60.3791,50.3466,50.0533,67.3181
524.6840,0.0000,52.8100,26.5800,240.0876,0.2000,27.9071,32.5168,42.8541,23.5763,42.4121,43.2939,45.9702,52.3446,41.4054,59.3023,57.1452,48.6557,49.7900,68.9791
524.9890,0.0000,52.8100,26.5800,239.9296,0.2000,24.8607,27.1874,40.6416,23.9772,42.6025,42.5939,44.7951,52.3446,41.4054,56.9725,59.9272,49.4614,48.1178,66.2847
525.2940,0.0000,52.8100,26.5800,239.8279,0.2000,21.4567,22.0809,37.5914,23.2018,41.3760,42.1526,43.8803,51.3110,42.9362,61.0401,58.3260,48.9047,47.8255,66.2847
525.5980,0.0000,52.8100,26.5800,239.8954,0.2000,18.2170,16.7834,33.1951,23.2018,41.5938,42.1526,43.0013,48.8133,41.4054,58.9374,58.3260,48.9047,46.7830,65.8253
525.9030,0.0000,52.8100,26.5800,239.9631,0.2004,15.1362,12.6516,29.6982,22.6156,39.6770,40.0738,42.7675,49.7495,40.5881,58.5052,55.6851,48.6557,47.2986,65.8253
526.2080,0.0000,52.8100,26.5800,240.0308,0.2005,12.1961,9.4050,25.8538,22.8254,39.6770,39.6819,41.7456,54.0730,40.8079,56.2354,56.0760,48.1165,47.2986,70.6179
526.5150,0.0000,52.8100,26.5800,239.9917,0.2004,9.7762,6.8937,21.6645,22.1943,38.9578,38.9201,40.3509,48.8133,40.5881,55.9066,54.6684,46.0722,44.3616,62.0375
526.8210,0.0000,52.8100,26.5800,239.9492,0.2000,7.7225,5.1605,18.2707,22.1194,38.4192,38.5498,40.7350,47.3955,39.4196,56.2354,54.2965,48.1165,45.0834,65.2822
527.1260,0.0000,52.8100,26.5800,239.9068,0.1998,6.0960,3.9602,15.2448,21.9832,38.9578,38.7509,40.7350,48.2257,38.5113,54.1325,53.3287,47.3060,43.4604,63.3641
527.4300,0.0000,52.8100,26.5800,239.8834,0.2000,4.8539,3.1234,12.5161,21.7880,38.4192,37.3220,40.1787,47.3955,38.5113,51.5578,53.3287,47.5890,43.7026,62.9436
527.7350,0.0000,52.8100,26.5800,239.8682,0.2000,3.9065,2.5419,10.2549,21.2679,37.4140,36.6454,39.6036,45.7687,38.6764,52.5235,53.3287,46.5671,43.7026,62.4461
528.0410,0.0000,52.8100,26.5800,239.8529,0.2000,3.1861,2.1259,8.4296,21.3956,38.0783,35.6742,38.0325,44.9727,37.6116,54.5033,54.6684,46.0722,42.8272,61.5540
528.3450,0.0000,52.8100,26.5800,239.8277,0.2000,2.6417,1.8225,6.9708,20.8932,36.7720,33.5923,37.5155,48.8133,37.1157,53.8273,53.6275,45.8065,41.7614,62.0375
528.6490,0.0000,52.8100,26.5800,239.7888,0.2000,2.2225,1.5942,5.7484,20.7712,36.7720,32.7708,36.8664,45.2505,36.4543,49.7792,54.6684,44.8575,42.1739,60.3002
528.9540,0.0000,52.8100,26.5800,239.7498,0.2000,1.9020,1.4226,4.8096,19.8925,35.5501,31.3509,35.9328,43.5025,36.4543,50.0936,51.7140,45.8065,42.1739,61.1567
529.2590,0.0000,52.8100,26.5800,239.7337,0.2000,1.6551,1.2878,4.0921,19.7813,35.7121,29.5012,34.4750,41.9221,36.1321,53.1675,52.6827,44.6472,41.5766,60.3002
529.5630,0.0000,52.8100,26.5800,239.8650,0.2000,1.4613,1.1811,3.4900,19.0824,35.2569,28.1565,33.1280,43.2879,35.1980,50.6801,53.3287,44.3973,40.9597,60.3002
529.8680,0.0000,52.8100,26.5800,239.9968,0.2000,1.3069,1.0947,3.0314,19.1388,34.0060,26.1979,32.3678,42.8230,35.1980,50.3585,52.6827,44.3973,40.1875,59.8429
530.1740,0.0000,52.8100,26.5800,240.1290,0.2000,1.1832,1.0229,2.6564,18.5796,33.7370,24.3489,30.8419,41.2509,35.5041,48.4112,52.6827,43.9463,40.1875,59.0220
530.4770,0.0000,52.8100,26.5800,240.0659,0.2000,1.0826,0.9647,2.3541,17.9669,32.4515,22.9292,29.2261,40.4129,35.9587,51.5578,51.1056,43.3060,40.1875,59.0220
530.7820,0.0000,52.8100,26.5800,239.9692,0.2000,0.9993,0.9146,2.1109,17.2590,31.2578,21.1273,27.6829,42.8230,35.0332,50.9512,50.5111,43.5041,40.7817,60.6866
531.0890,0.0000,52.8100,26.5800,239.8719,0.2000,0.9280,0.8720,1.9119,16.7988,29.6094,19.4354,26.3804,41.0575,35.0332,48.6589,51.1056,43.3060,39.4433,57.0291
531.3930,0.0000,52.8100,26.5800,239.9085,0.2000,0.8690,0.8346,1.7434,16.3266,28.4143,17.9006,24.6610,40.2271,34.0235,47.5870,52.6827,42.8763,39.4433,57.7960
531.6980,0.0000,52.8100,26.5800,240.0436,0.2000,0.8192,0.8033,1.6107,15.4917,26.7095,16.3991,23.1331,38.8330,34.8971,50.3585,49.9301,42.6454,38.9187,57.4449
532.0030,0.0000,52.8100,26.5800,240.1788,0.2000,0.7762,0.7755,1.4958,14.8556,25.0269,15.0917,21.6726,40.4129,34.0235,49.7792,50.2454,42.4548,38.3760,57.0291
532.3070,0.0000,52.8100,26.5800,240.2178,0.2000,0.7395,0.7509,1.3988,14.2726,23.4767,13.7616,20.2776,40.6381,34.0235,47.5870,49.9301,42.4548,38.3760,57.0291
532.6120,0.0000,52.8100,26.5800,240.0250,0.2000,0.7069,0.7289,1.3125,13.5089,21.6897,12.6987,18.9555,39.6076,32.7781,45.3583,49.6703,42.0413,38.7254,56.2820
532.9170,0.0000,52.8100,26.5800,239.8322,0.2000,0.6769,0.7101,1.2400,12.9703,20.5025,11.5750,17.4037,40.0063,33.7416,48.9595,49.6703,41.4176,38.0327,55.9487
533.2210,0.0000,52.8100,26.5800,239.6436,0.2000,0.6522,0.6916,1.1777,12.4455,19.2504,10.6396,16.1113,38.4568,32.1417,46.8361,49.9301,41.4176,37.3636,55.9487
533.5260,0.0000,52.8100,26.5800,239.8049,0.2000,0.6292,0.6757,1.1212,11.7049,17.5094,9.7239,15.0146,39.0413,31.8893,45.3583,48.0198,41.6357,37.6952,56.6871
533.8310,0.0000,52.8100,26.5800,239.9663,0.2000,0.6087,0.6619,1.0723,11.1197,16.5060,8.9886,13.7980,38.6611,31.7533,44.1742,50.5111,41.4176,37.3636,54.8439
534.1360,0.0000,52.8100,26.5800,240.1276,0.2000,0.5901,0.6492,1.0302,10.5866,15.3654,8.2786,12.7571,37.3695,32.9228,47.0683,48.8064,40.6368,36.8913,54.8439
534.4400,0.0000,52.8100,26.5800,240.1859,0.2001,0.5734,0.6365,0.9902,10.0371,14.1816,7.6905,11.7440,38.0876,31.5067,46.5604,49.1079,40.6368,36.7171,54.1517
534.7450,0.0000,52.8100,26.5800,240.2063,0.2000,0.5580,0.6257,0.4113,1.3730,0.9742,0.6346,0.5049,38.2881,15.6962,10.6928,1.4907,0.5882,0.4116,0.2992
535.0490,0.0000,52.8100,26.5800,240.2267,0.8410,0.0633,0.1592,0.1172,0.1389,0.1437,0.1572,0.1351,0.1685,0.1253,0.1653,0.1352,0.1359,0.1210,0.1209
535.3540,0.0000,52.8100,26.5800,240.2323,0.8858,0.0660,0.1495,0.1083,0.1087,0.1152,0.1367,0.1204,0.1161,0.1035,0.1268,0.1183,0.1211,0.1098,0.1124
535.6590,0.0000,52.8100,26.5800,240.2195,0.8945,0.0722,0.1442,0.1079,0.1034,0.1117,0.1302,0.1198,0.1107,0.1012,0.1223,0.1150,0.1181,0.1086,0.1110
535.9640,0.0000,52.8100,26.5800,240.2067,0.8970,0.0766,0.1413,0.1100,0.1024,0.1121,0.1278,0.1209,0.1098,0.1005,0.1215,0.1140,0.1174,0.1086,0.1107
536.2680,0.0000,52.8100,26.5800,240.1925,0.8980,0.0798,0.1404,0.1129,0.1026,0.1140,0.1272,0.1229,0.1097,0.1004,0.1212,0.1134,0.1167,0.1086,0.1106
536.5730,0.0000,52.8100,26.5800,240.1708,0.8980,0.0822,0.1407,0.1157,0.1036,0.1160,0.1272,0.1248,0.1096,0.1003,0.1213,0.1129,0.1167,0.1088,0.1103
536.8780,0.0000,52.8100,26.5800,240.1491,0.8999,0.0843,0.1416,0.1186,0.1045,0.1180,0.1277,0.1266,0.1097,0.1003,0.1212,0.1127,0.1164,0.1088,0.1103
537.1820,0.0000,52.8100,26.5800,240.1276,0.8990,0.0860,0.1426,0.1208,0.1056,0.1199,0.1285,0.1284,0.1097,0.1003,0.1213,0.1123,0.1163,0.1087,0.1100
537.4870,0.0000,52.8100,26.5800,240.1185,0.8991,0.0875,0.1439,0.1232,0.1065,0.1215,0.1292,0.1301,0.1100,0.1001,0.1213,0.1121,0.1159,0.1087,0.1100
537.7920,0.0000,52.8100,26.5800,240.1112,0.8998,0.0888,0.1450,0.1250,0.1075,0.1229,0.1298,0.1314,0.1098,0.1001,0.1212,0.1119,0.1159,0.1088,0.1099
538.0970,0.0000,52.8100,26.5800,240.1039,0.8993,0.0899,0.1460,0.1265,0.1083,0.1243,0.1305,0.1326,0.1098,0.1000,0.1212,0.1117,0.1158,0.1090,0.1098
538.4010,0.0000,52.8100,26.5800,240.0875,0.8993,0.0909,0.1472,0.1282,0.1090,0.1254,0.1312,0.1337,0.1098,0.0999,0.1210,0.1115,0.1158,0.1087,0.1099
538.7070,0.0000,52.8100,26.5800,240.0648,0.8995,0.0918,0.1481,0.1293,0.1098,0.1265,0.1316,0.1347,0.1100,0.0999,0.1209,0.1113,0.1155,0.1087,0.1096
539.0130,0.0000,52.8100,26.5800,240.0422,0.8998,0.0926,0.1489,0.1306,0.1103,0.1275,0.1323,0.1354,0.1100,0.0999,0.1209,0.1112,0.1155,0.1088,0.1096
539.3180,0.0000,52.8100,26.5800,240.0431,0.8993,0.0934,0.1496,0.1316,0.1109,0.1283,0.1328,0.1361,0.1100,0.0999,0.1209,0.1109,0.1153,0.1088,0.1096
539.6230,0.0000,52.8100,26.5800,240.0922,0.8990,0.0942,0.1504,0.1323,0.1116,0.1292,0.1332,0.0732,0.1100,0.0998,0.1209,0.1109,0.0383,0.0596,0.0631
539.9280,0.0000,52.8100,26.5800,240.1413,0.8990,0.1219,0.3458,0.6116,0.4608,0.6991,0.8078,1.1279,0.5360,0.5913,0.8277,1.6247,2.6374,4.0054,4.9702
540.2330,0.0000,52.8100,26.5800,240.1865,0.2130,1.2832,3.3198,6.0432,4.1929,5.9912,6.7668,8.8116,15.6791,11.5037,18.5212,27.7396,31.1640,31.1729,41.1046
